tcr,region,best_method,best_score
2CDF,B_CDR2,coords_pca,0.8711425445053014
2CDF,B_CDR3,coords_kpca_cosine,0.9473147261148263
2CDF,B_variable_A_CDR1,coords_kpca_cosine,0.22290108445955537
2CDF,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.9338369656010292
2CDF,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_rbf,0.7583755845817582
2CDF,B_variable_A_CDR2,coords_kpca_cosine,0.2767958681926083
2CDF,B_variable_A_CDR3,coords_kpca_rbf,0.909965415180328
2CDF,B_variable_B_CDR1,coords_kpca_rbf,-0.0029189184613493827
2CDF,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_rbf,0.508924368430295
2CDF,B_variable_B_CDR2,coords_kpca_rbf,-0.0033164374854644002
2CDF,B_variable_B_CDR3,coords_kpca_cosine,0.5889860937995535
2CDF,B_variable_B_variable,coords_kpca_rbf,0.23079003931995212
2CDG,A_CDR1,coords_pca,0.9191119988457768
2CDG,A_CDR2,coords_pca,0.9289259990442061
2CDG,A_CDR3,coords_pca,0.9254793228064229
2CDG,A_variable_A_CDR1,coords_kpca_cosine,0.13241840686586956
2CDG,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_poly,0.03312924933739939
2CDG,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_diffmap,0.5344455633588064
2CDG,A_variable_A_CDR2,coords_pca,0.08524629015897868
2CDG,A_variable_A_CDR3,coords_kpca_cosine,0.021228118780846624
2CDG,A_variable_A_variable,coords_kpca_cosine,0.06554698570265619
2CDG,A_variable_B_CDR1,coords_kpca_poly,0.010437729568867194
2CDG,A_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.5744242235040861
2CDG,A_variable_B_CDR2,coords_kpca_cosine,0.07725826180895855
2CDG,A_variable_B_CDR3,coords_kpca_poly,0.8902171445914842
2CDG,B_CDR1,coords_diffmap,0.7952162927561158
2CDG,B_CDR2,coords_kpca_cosine,0.822274574173974
2CDG,B_CDR3,coords_kpca_poly,0.8902183504054132
2CDG,B_variable_A_CDR1,coords_kpca_cosine,0.4343490562835782
2CDG,B_variable_A_CDR1A_CDR2A_CDR3,coords_diffmap,0.6211747496629342
2CDG,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.5831638061143639
2CDG,B_variable_A_CDR2,coords_kpca_rbf,0.6817667198889396
2CDG,B_variable_A_CDR3,coords_diffmap,0.5593735614564082
2CDG,B_variable_B_CDR1,coords_kpca_rbf,0.04979846544974076
2CDG,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.35982259426830343
2CDG,B_variable_B_CDR2,coords_diffmap,0.08353247341509845
2CDG,B_variable_B_CDR3,coords_kpca_cosine,0.48615623743080044
2CDG,B_variable_B_variable,coords_diffmap,0.1441750607990359
3DX9,A_CDR1,coords_kpca_cosine,0.9158585225874871
3DX9,A_CDR2,coords_pca,0.9620451897677055
3DX9,A_CDR3,coords_kpca_cosine,0.8121576906603702
3DX9,A_variable_A_CDR1,coords_kpca_cosine,0.37737982255155633
3DX9,A_variable_A_CDR1A_CDR2A_CDR3,coords_diffmap,0.40605502878064176
3DX9,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_diffmap,0.7051983823667243
3DX9,A_variable_A_CDR2,coords_kpca_cosine,0.5766973321729688
3DX9,A_variable_A_CDR3,coords_kpca_poly,0.30115697132371794
3DX9,A_variable_A_variable,coords_diffmap,0.26849030726850726
3DX9,A_variable_B_CDR1,coords_kpca_rbf,0.4625348036900189
3DX9,A_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.7379712955874509
3DX9,A_variable_B_CDR2,coords_kpca_cosine,0.05327080462752947
3DX9,A_variable_B_CDR3,coords_kpca_poly,0.9491570668122855
3DX9,B_CDR1,coords_kpca_poly,0.9424879879166794
3DX9,B_CDR2,coords_kpca_cosine,0.7732078391771712
3DX9,B_CDR3,coords_kpca_cosine,0.957633067571782
3DX9,B_variable_A_CDR1,coords_kpca_cosine,0.49985987844792706
3DX9,B_variable_A_CDR1A_CDR2A_CDR3,coords_diffmap,0.8461827857128559
3DX9,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.776005518620582
3DX9,B_variable_A_CDR2,coords_kpca_cosine,0.7773836131669783
3DX9,B_variable_A_CDR3,coords_kpca_cosine,0.5279943877700639
3DX9,B_variable_B_CDR1,coords_kpca_cosine,0.2344800632400594
3DX9,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_rbf,0.6430241316412039
3DX9,B_variable_B_CDR2,coords_kpca_cosine,-0.007964064687066163
3DX9,B_variable_B_CDR3,coords_kpca_rbf,0.8241875526887229
3DX9,B_variable_B_variable,coords_kpca_cosine,0.18370173621148603
3QEU,A_CDR1,coords_pca,0.8500291020891274
3QEU,A_CDR2,coords_diffmap,0.8687583334929151
3QEU,A_CDR3,coords_kpca_cosine,0.9375597504484617
3QEU,A_variable_A_CDR1,coords_kpca_cosine,0.17928820652533273
3QEU,A_variable_A_CDR1A_CDR2A_CDR3,coords_pca,0.19563189799185535
3QEU,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.833314061145289
3QEU,A_variable_A_CDR2,coords_kpca_rbf,0.015367679120561093
3QEU,A_variable_A_CDR3,coords_kpca_poly,0.16874039372596622
3QEU,A_variable_A_variable,coords_kpca_cosine,0.10963187228858119
3QEU,A_variable_B_CDR1,coords_diffmap,0.2846633314738737
3QEU,A_variable_B_CDR1B_CDR2B_CDR3,coords_pca,0.8691553876224359
3QEU,A_variable_B_CDR2,coords_kpca_poly,0.05076499263109472
3QEU,A_variable_B_CDR3,coords_pca,0.9603672102561416
3QEU,B_CDR1,coords_kpca_poly,0.9416776777062112
3QEU,B_CDR2,coords_kpca_poly,0.9114365639396822
3QEU,B_CDR3,coords_pca,0.9603672102561416
3QEU,B_variable_A_CDR1,coords_kpca_cosine,0.5157127526162736
3QEU,B_variable_A_CDR1A_CDR2A_CDR3,coords_pca,0.7460510411912178
3QEU,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.8706806857416054
3QEU,B_variable_A_CDR2,coords_diffmap,0.2195722375374565
3QEU,B_variable_A_CDR3,coords_kpca_cosine,0.4340150985238305
3QEU,B_variable_B_CDR1,coords_diffmap,0.03265292607338159
3QEU,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.6875043497604102
3QEU,B_variable_B_CDR2,coords_kpca_poly,0.1450074722743246
3QEU,B_variable_B_CDR3,coords_pca,0.7834385249123046
3QEU,B_variable_B_variable,coords_kpca_rbf,0.3290411828016573
3QH3,A_CDR1,coords_kpca_cosine,0.9269370418825625
3QH3,A_CDR2,coords_diffmap,0.7736790868438662
3QH3,A_CDR3,coords_diffmap,0.8282336863272135
3QH3,A_variable_A_CDR1,coords_kpca_poly,0.21941504642535373
3QH3,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_poly,0.01164666887833471
3QH3,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_poly,0.8007094307676644
3QH3,A_variable_A_CDR2,coords_kpca_cosine,0.006878054070895294
3QH3,A_variable_A_CDR3,coords_kpca_rbf,-0.04042355205667763
3QH3,A_variable_A_variable,coords_diffmap,0.06559784046164731
3QH3,A_variable_B_CDR1,coords_diffmap,0.03538984917265056
3QH3,A_variable_B_CDR1B_CDR2B_CDR3,coords_pca,0.7980912194472958
3QH3,A_variable_B_CDR2,coords_kpca_cosine,0.06034608487762131
3QH3,A_variable_B_CDR3,coords_kpca_cosine,0.9537799370120218
3QH3,B_CDR1,coords_kpca_poly,0.8391301093173785
3QH3,B_CDR2,coords_pca,0.8931280013822345
3QH3,B_CDR3,coords_kpca_cosine,0.9537799879653898
3QH3,B_variable_A_CDR1,coords_diffmap,0.5964055155425123
3QH3,B_variable_A_CDR1A_CDR2A_CDR3,coords_diffmap,0.8105401505560627
3QH3,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.8268171895117392
3QH3,B_variable_A_CDR2,coords_kpca_cosine,0.23364957506116119
3QH3,B_variable_A_CDR3,coords_kpca_poly,0.5283967323821516
3QH3,B_variable_B_CDR1,coords_diffmap,0.13935879418654865
3QH3,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.7465485197064603
3QH3,B_variable_B_CDR2,coords_kpca_cosine,0.3164940161882928
3QH3,B_variable_B_CDR3,coords_kpca_cosine,0.7605968506147973
3QH3,B_variable_B_variable,coords_kpca_cosine,0.19378766732251168
3VXQ,A_CDR1,coords_kpca_cosine,0.7736868246444752
3VXQ,A_CDR2,coords_kpca_cosine,0.7622831671303222
3VXQ,A_CDR3,coords_pca,0.8894261317267389
3VXQ,A_variable_A_CDR1,coords_kpca_rbf,0.22467703921880358
3VXQ,A_variable_A_CDR1A_CDR2A_CDR3,coords_pca,0.38098717085447614
3VXQ,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_pca,0.7269673044148408
3VXQ,A_variable_A_CDR2,coords_kpca_poly,-0.01435107765459878
3VXQ,A_variable_A_CDR3,coords_kpca_cosine,0.40071664513307165
3VXQ,A_variable_A_variable,coords_kpca_cosine,0.06919053245106199
3VXQ,A_variable_B_CDR1,coords_diffmap,0.5018119817096433
3VXQ,A_variable_B_CDR1B_CDR2B_CDR3,coords_pca,0.6671725363223002
3VXQ,A_variable_B_CDR2,coords_kpca_rbf,-0.014391310388120979
3VXQ,A_variable_B_CDR3,coords_pca,0.9336559508492592
3VXQ,B_CDR1,coords_kpca_cosine,0.9595568960102029
3VXQ,B_CDR2,coords_kpca_cosine,0.7924631308894913
3VXQ,B_CDR3,coords_kpca_cosine,0.9338439133222945
3VXQ,B_variable_A_CDR1,coords_kpca_cosine,0.3119926013467526
3VXQ,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.49257353889349614
3VXQ,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_diffmap,0.7792272392463239
3VXQ,B_variable_A_CDR2,coords_kpca_cosine,0.3619622408582183
3VXQ,B_variable_A_CDR3,coords_kpca_cosine,0.5970266740620959
3VXQ,B_variable_B_CDR1,coords_kpca_cosine,0.05482182141201563
3VXQ,B_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.311592594883705
3VXQ,B_variable_B_CDR2,coords_kpca_cosine,-0.04114167527799615
3VXQ,B_variable_B_CDR3,coords_kpca_cosine,0.3570155156002337
3VXQ,B_variable_B_variable,coords_diffmap,0.3399136658946394
3VXT,A_CDR1,coords_diffmap,0.9253670653945906
3VXT,A_CDR2,coords_pca,0.7959276534614665
3VXT,A_CDR3,coords_kpca_poly,0.9661165946245905
3VXT,A_variable_A_CDR1,coords_kpca_rbf,0.08774492938881748
3VXT,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_rbf,0.3113241522425722
3VXT,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_rbf,0.42269684807589125
3VXT,A_variable_A_CDR2,coords_kpca_cosine,0.02041737307648309
3VXT,A_variable_A_CDR3,coords_kpca_rbf,0.49409670673600387
3VXT,A_variable_A_variable,coords_diffmap,0.4949010831674023
3VXT,A_variable_B_CDR1,coords_kpca_rbf,0.33527777711520534
3VXT,A_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.45474963494079707
3VXT,A_variable_B_CDR2,coords_kpca_cosine,0.06427793599275837
3VXT,A_variable_B_CDR3,coords_kpca_poly,0.7572522910675035
3VXT,B_CDR1,coords_kpca_poly,0.9552382220459992
3VXT,B_CDR2,coords_pca,0.8388824114901917
3VXT,B_CDR3,coords_kpca_cosine,0.7593667359800487
3VXT,B_variable_A_CDR1,coords_kpca_cosine,0.28039524758216267
3VXT,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.5663839936001478
3VXT,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_poly,0.3433898257030278
3VXT,B_variable_A_CDR2,coords_diffmap,0.320822799020169
3VXT,B_variable_A_CDR3,coords_kpca_cosine,0.6836283366593502
3VXT,B_variable_B_CDR1,coords_kpca_rbf,0.2067168374174054
3VXT,B_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.16285704442152524
3VXT,B_variable_B_CDR2,coords_kpca_poly,0.041402009564738024
3VXT,B_variable_B_CDR3,coords_kpca_cosine,0.15227908481733424
3VXT,B_variable_B_variable,coords_kpca_rbf,0.09062582471551249
4DZB,A_CDR1,coords_diffmap,0.9206743737202451
4DZB,A_CDR2,coords_pca,0.8256173396824668
4DZB,A_CDR3,coords_kpca_poly,0.7903954952228972
4DZB,A_variable_A_CDR1,coords_kpca_poly,0.03567225055487029
4DZB,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_poly,0.05888557486986798
4DZB,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_diffmap,0.571043375577244
4DZB,A_variable_A_CDR2,coords_kpca_poly,0.09992220161249232
4DZB,A_variable_A_CDR3,coords_kpca_poly,0.05254578150774004
4DZB,A_variable_A_variable,coords_kpca_poly,0.03949138736566145
4DZB,A_variable_B_CDR1,coords_kpca_cosine,0.3283321170482411
4DZB,A_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_poly,0.6676933025974973
4DZB,A_variable_B_CDR2,coords_kpca_rbf,0.02365040203170686
4DZB,A_variable_B_CDR3,coords_diffmap,0.8388301343394029
4DZB,B_CDR1,coords_kpca_cosine,0.9651144818772339
4DZB,B_CDR2,coords_kpca_cosine,0.9343210445222129
4DZB,B_CDR3,coords_diffmap,0.8388301343394029
4DZB,B_variable_A_CDR1,coords_kpca_cosine,0.3673646771411486
4DZB,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.3519479235380473
4DZB,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.7342024518201065
4DZB,B_variable_A_CDR2,coords_diffmap,0.23896308773191657
4DZB,B_variable_A_CDR3,coords_kpca_cosine,0.26032490059140295
4DZB,B_variable_B_CDR1,coords_kpca_cosine,0.11323560005013665
4DZB,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.36649138391794683
4DZB,B_variable_B_CDR2,coords_pca,0.12275852420417323
4DZB,B_variable_B_CDR3,coords_kpca_cosine,0.4547189022701534
4DZB,B_variable_B_variable,coords_kpca_cosine,0.32743434506095365
4JFH,A_CDR1,coords_kpca_cosine,0.8407970593484688
4JFH,A_CDR2,coords_diffmap,0.8170978174329854
4JFH,A_CDR3,coords_pca,0.9339912922982476
4JFH,A_variable_A_CDR1,coords_kpca_cosine,0.0015941065934301198
4JFH,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.13054763516297624
4JFH,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_poly,0.9014976690351216
4JFH,A_variable_A_CDR2,coords_kpca_cosine,0.03034919099492516
4JFH,A_variable_A_CDR3,coords_pca,0.18219023103873677
4JFH,A_variable_A_variable,coords_kpca_poly,0.2992343973184924
4JFH,A_variable_B_CDR1,coords_kpca_cosine,0.17938664572112747
4JFH,A_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_poly,0.9170277282019536
4JFH,A_variable_B_CDR2,coords_kpca_cosine,0.20105987641316134
4JFH,A_variable_B_CDR3,coords_kpca_cosine,0.9753160995885488
4JFH,B_CDR1,coords_pca,0.9578531990701308
4JFH,B_CDR2,coords_pca,0.9546019193443697
4JFH,B_CDR3,coords_kpca_poly,0.974837562820831
4JFH,B_variable_A_CDR1,coords_kpca_cosine,0.36574960861335276
4JFH,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.57317388943191
4JFH,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.8644618500666553
4JFH,B_variable_A_CDR2,coords_diffmap,0.31656973859641846
4JFH,B_variable_A_CDR3,coords_kpca_rbf,0.41174884340340173
4JFH,B_variable_B_CDR1,coords_kpca_cosine,0.10258271698753395
4JFH,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.786232185250395
4JFH,B_variable_B_CDR2,coords_kpca_cosine,0.46117291736887844
4JFH,B_variable_B_CDR3,coords_kpca_cosine,0.8657148765699654
4JFH,B_variable_B_variable,coords_kpca_rbf,0.4622182431665227
4UDT,A_CDR1,coords_kpca_poly,0.9757185636727762
4UDT,A_CDR2,coords_kpca_cosine,0.8173459135915934
4UDT,A_CDR3,coords_pca,0.9641838511065008
4UDT,A_variable_A_CDR1,coords_kpca_cosine,0.5029440861977339
4UDT,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_rbf,0.7564063001117679
4UDT,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_rbf,0.7430752144769995
4UDT,A_variable_A_CDR2,coords_kpca_cosine,0.004905933318255755
4UDT,A_variable_A_CDR3,coords_kpca_rbf,0.81570949543961
4UDT,A_variable_A_variable,coords_kpca_cosine,0.27375588822756963
4UDT,A_variable_B_CDR1,coords_kpca_cosine,0.3284205625778631
4UDT,A_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_rbf,0.5272222399430012
4UDT,A_variable_B_CDR2,coords_kpca_poly,0.0709156976998277
4UDT,A_variable_B_CDR3,coords_pca,0.6762498043827849
4UDT,B_CDR1,coords_pca,0.930494346090423
4UDT,B_CDR2,coords_pca,0.8138503997343519
4UDT,B_CDR3,coords_pca,0.6762498043827849
4UDT,B_variable_A_CDR1,coords_kpca_cosine,0.8934462735321617
4UDT,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.9462293298387993
4UDT,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.750449423479478
4UDT,B_variable_A_CDR2,coords_kpca_cosine,0.19237773527177543
4UDT,B_variable_A_CDR3,coords_kpca_cosine,0.9136103746684104
4UDT,B_variable_B_CDR1,coords_kpca_cosine,0.2645959806135731
4UDT,B_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.20148998051590714
4UDT,B_variable_B_CDR2,coords_kpca_cosine,0.1546653734583089
4UDT,B_variable_B_CDR3,coords_kpca_cosine,0.09265174792493933
4UDT,B_variable_B_variable,coords_kpca_cosine,0.11052030386896687
4ZDH,A_CDR1,coords_kpca_poly,0.9233766829283643
4ZDH,A_CDR2,coords_pca,0.9100267709191006
4ZDH,A_CDR3,coords_kpca_poly,0.8884740999281363
4ZDH,A_variable_A_CDR1,coords_kpca_cosine,0.10143075711887586
4ZDH,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.17258193580894646
4ZDH,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_diffmap,0.42180817180316255
4ZDH,A_variable_A_CDR2,coords_diffmap,0.2298421006785186
4ZDH,A_variable_A_CDR3,coords_diffmap,0.1148106730645101
4ZDH,A_variable_A_variable,coords_kpca_cosine,0.141100108854746
4ZDH,A_variable_B_CDR1,coords_kpca_cosine,0.13393506942027322
4ZDH,A_variable_B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.6569501978571353
4ZDH,A_variable_B_CDR2,coords_kpca_poly,0.11618702332933659
4ZDH,A_variable_B_CDR3,coords_kpca_cosine,0.8890163104993996
4ZDH,B_CDR1,coords_diffmap,0.7942762883380374
4ZDH,B_CDR2,coords_pca,0.8993064137322133
4ZDH,B_CDR3,coords_kpca_poly,0.8849812721715548
4ZDH,B_variable_A_CDR1,coords_kpca_poly,0.5375905454029799
4ZDH,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.801575118736523
4ZDH,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.515373380097492
4ZDH,B_variable_A_CDR2,coords_pca,0.5658119490696979
4ZDH,B_variable_A_CDR3,coords_kpca_rbf,0.5767037212346269
4ZDH,B_variable_B_CDR1,coords_kpca_poly,0.017239892101021916
4ZDH,B_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.10874893790347563
4ZDH,B_variable_B_CDR2,coords_diffmap,0.004426059228418681
4ZDH,B_variable_B_CDR3,coords_diffmap,0.3355386106772232
4ZDH,B_variable_B_variable,coords_kpca_cosine,0.10979581150668419
6OVN,A_CDR1,coords_pca,0.8834944947518595
6OVN,A_CDR2,coords_pca,0.9163226319063034
6OVN,A_CDR3,coords_kpca_poly,0.8860724071392821
6OVN,A_variable_A_CDR1,coords_kpca_cosine,0.1610772525328697
6OVN,A_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_cosine,0.2653493480942084
6OVN,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_diffmap,0.7452597155585018
6OVN,A_variable_A_CDR2,coords_kpca_cosine,0.10563159748381969
6OVN,A_variable_A_CDR3,coords_kpca_cosine,0.33508536271981043
6OVN,A_variable_A_variable,coords_kpca_cosine,0.1948230992560151
6OVN,A_variable_B_CDR1,coords_diffmap,0.2070213229307179
6OVN,A_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.8211409419314442
6OVN,A_variable_B_CDR2,coords_kpca_poly,0.10959302548191041
6OVN,A_variable_B_CDR3,coords_kpca_cosine,0.9116029040046216
6OVN,B_CDR1,coords_kpca_cosine,0.834175247568608
6OVN,B_CDR2,coords_diffmap,0.7911497352448611
6OVN,B_CDR3,coords_kpca_cosine,0.9122525779990287
6OVN,B_variable_A_CDR1,coords_pca,0.4623063460988724
6OVN,B_variable_A_CDR1A_CDR2A_CDR3,coords_kpca_rbf,0.6038401402595324
6OVN,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,coords_kpca_cosine,0.6121520209138291
6OVN,B_variable_A_CDR2,coords_kpca_rbf,0.5219935986805838
6OVN,B_variable_A_CDR3,coords_kpca_rbf,0.47907324668072254
6OVN,B_variable_B_CDR1,coords_diffmap,0.020832364886965292
6OVN,B_variable_B_CDR1B_CDR2B_CDR3,coords_diffmap,0.3670332478084224
6OVN,B_variable_B_CDR2,coords_kpca_poly,0.05278603136837486
